4,10,ggg,0,rear upper
10,10,ggg,1,jab
16,10,ggg,0,jab
16,10,ggg,0,cross
17,10,ggg,1,jab
19,10,ggg,0,jab
20,10,ggg,0,jab
23,10,ggg,1,jab
24,10,ggg,0,lead upper
34,10,ggg,0,rear hook
37,10,ggg,0,lead hook
39,10,ggg,0,rear upper
39,10,ggg,0,rear upper
44,10,ggg,1,jab
44,10,ggg,1,jab
45,10,ggg,1,jab
50,10,ggg,0,rear hook
52,10,ggg,0,lead hook
53,10,ggg,0,jab
54,10,ggg,0,lead upper
56,10,ggg,0,jab
57,10,ggg,0,lead upper
59,10,ggg,0,rear hook
62,10,ggg,0,jab
65,10,ggg,1,lead hook
66,10,ggg,0,cross
73,10,ggg,1,jab
75,10,ggg,0,jab
75,10,ggg,1,rear hook
77,10,ggg,0,jab
78,10,ggg,1,jab
79,10,ggg,0,jab
79,10,ggg,0,cross
80,10,ggg,0,lead hook
82,10,ggg,1,jab
83,10,ggg,1,jab
84,10,ggg,0,rear hook
87,10,ggg,0,jab
89,10,ggg,1,jab
93,10,ggg,0,jab
96,10,ggg,1,jab
96,10,ggg,0,jab
100,10,ggg,1,cross
102,10,ggg,1,cross
103,10,ggg,0,jab
104,10,ggg,1,jab
112,10,ggg,0,jab
112,10,ggg,0,rear hook
117,10,ggg,0,jab
123,10,ggg,0,jab
130,10,ggg,0,cross
130,10,ggg,0,lead hook
131,10,ggg,1,jab
135,10,ggg,1,rear upper
142,10,ggg,0,lead hook
147,10,ggg,0,jab
149,10,ggg,1,rear upper
150,10,ggg,0,rear upper
150,10,ggg,1,cross
151,10,ggg,0,cross
154,10,ggg,0,jab
162,10,ggg,1,jab
163,10,ggg,0,rear hook
163,10,ggg,0,left hook
166,10,ggg,0,rear upper
166,10,ggg,0,lead upper
167,10,ggg,0,jab
168,10,ggg,1,jab
169,10,ggg,1,rear hook
173,10,ggg,0,rear hook
173,10,ggg,0,lead hook
174,10,ggg,0,lead hook
175,10,ggg,0,cross
178,10,ggg,0,jab
179,10,ggg,0,jab
179,10,ggg,0,rear hook
