8,7,ggg,0,cross
11,7,ggg,0,jab
13,7,ggg,0,jab
18,7,ggg,0,cross
22,7,ggg,0,jab
24,7,ggg,0,rear hook
26,7,ggg,0,jab
26,7,ggg,0,cross
30,7,ggg,1,jab
31,7,ggg,1,cross
35,7,ggg,0,jab
35,7,ggg,0,jab
40,7,ggg,1,jab
45,7,ggg,0,jab
49,7,ggg,0,lead hook
57,7,ggg,0,lead hook
60,7,ggg,0,jab
60,7,ggg,0,cross
61,7,ggg,0,lead hook
61,7,ggg,0,jab
62,7,ggg,1,jab
63,7,ggg,0,jab
66,7,ggg,0,cross
70,7,ggg,0,cross
76,7,ggg,0,jab
76,7,ggg,1,rear hook
78,7,ggg,1,jab
84,7,ggg,0,jab
87,7,ggg,0,jab
92,7,ggg,0,cross
95,7,ggg,0,body rear hook
97,7,ggg,0,jab
99,7,ggg,0,jab
100,7,ggg,1,jab
101,7,ggg,0,cross
105,7,ggg,1,jab
106,7,ggg,0,rear upper
112,7,ggg,0,jab
112,7,ggg,0,jab
119,7,ggg,0,cross
120,7,ggg,0,lead hook
123,7,ggg,1,jab
123,7,ggg,0,cross
125,7,ggg,0,lead hook
130,7,ggg,0,cross
131,7,ggg,0,lead hook
132,7,ggg,0,body lead hook
132,7,ggg,0,jab
133,7,ggg,0,jab
140,7,ggg,0,jab
140,7,ggg,0,cross
141,7,ggg,0,jab
144,7,ggg,0,jab
146,7,ggg,0,rear hook
152,7,ggg,0,jab
154,7,ggg,1,jab
154,7,ggg,0,cross
156,7,ggg,0,jab
157,7,ggg,1,jab
158,7,ggg,0,jab
162,7,ggg,1,jab
163,7,ggg,0,jab
163,7,ggg,0,cross
169,7,ggg,0,jab
176,7,ggg,1,jab
178,7,ggg,0,jab
179,7,ggg,0,jab
180,7,ggg,0,body rear hook
