5,5,GGG,1,rear hook
8,5,GGG,0,jab
8,5,GGG,0,jab
10,5,GGG,0,lead upper
17,5,GGG,0,jab
18,5,GGG,0,jab
21,5,GGG,0,jab
22,5,GGG,0,jab
23,5,GGG,0,jab
28,5,GGG,1,jab
32,5,GGG,0,jab
32,5,GGG,0,rear hook
33,5,GGG,0,lead hook
35,5,GGG,0,cross
35,5,GGG,1,cross
40,5,GGG,0,body jab
39,5,GGG,0,rear upper
40,5,GGG,0,cross
40,5,GGG,0,lead upper
41,5,GGG,0,body rear hook
42,5,GGG,0,rear hook
45,5,GGG,0,jab
56,5,GGG,0,jab
57,5,GGG,0,cross
58,5,GGG,0,cross
58,5,GGG,0,jab
58,5,GGG,1,jab
64,5,GGG,0,lead hook
65,5,GGG,0,jab
68,5,GGG,0,lead hook
69,5,GGG,0,jab
71,5,GGG,1,jab
72,5,GGG,0,jab
75,5,GGG,0,lead upper
76,5,GGG,0,rear hook
77,5,GGG,1,cross
79,5,GGG,0,jab
79,5,GGG,1,jab
88,5,GGG,0,lead hook
90,5,GGG,0,lead hook
90,5,GGG,0,jab
91,5,GGG,0,lead hook
91,5,GGG,0,jab
102,5,GGG,0,jab
105,5,GGG,0,jab
106,5,GGG,0,jab
109,5,GGG,0,jab
110,5,GGG,1,lead upper
112,5,GGG,1,jab
113,5,GGG,1,cross
116,5,GGG,1,jab
117,5,GGG,0,jab
118,5,GGG,1,rear hook
122,5,GGG,0,cross
122,5,GGG,0,cross
125,5,GGG,0,jab
126,5,GGG,0,lead hook
127,5,GGG,0,jab
128,5,GGG,1,lead hook
129,5,GGG,0,rear hook
131,5,GGG,0,body jab
132,5,GGG,0,body jab
135,5,GGG,0,jab
136,5,GGG,0,rear hook
140,5,GGG,0,cross
141,5,GGG,0,lead hook
144,5,GGG,0,jab
145,5,GGG,0,cross
147,5,GGG,0,jab
152,5,GGG,0,jab
153,5,GGG,0,jab
153,5,GGG,0,lead hook
153,5,GGG,0,rear hook
164,5,GGG,0,rear hook
169,5,GGG,1,jab
174,5,GGG,0,jab
