8,3,GGG,1,jab
9,3,GGG,0,jab
11,3,GGG,0,jab
15,3,GGG,0,lead hook
15,3,GGG,1,lead hook
16,3,GGG,0,lead hook
16,3,GGG,1,jab
18,3,GGG,1,jab
18,3,GGG,0,jab
18,3,GGG,0,cross
19,3,GGG,0,jab
20,3,GGG,0,jab
22,3,GGG,1,jab
23,3,GGG,0,jab
29,3,GGG,0,jab
30,3,GGG,0,lead hook
30,3,GGG,0,jab
33,3,GGG,1,cross
36,3,GGG,0,jab
37,3,GGG,0,rear hook
43,3,GGG,0,jab
45,3,GGG,0,jab
51,3,GGG,1,lead hook
53,3,GGG,0,jab
56,3,GGG,0,cross
64,3,GGG,0,cross
68,3,GGG,0,lead hook
72,3,GGG,0,jab
73,3,GGG,0,jab
74,3,GGG,0,jab
75,3,GGG,0,cross
76,3,GGG,0,jab
77,3,GGG,0,jab
79,3,GGG,0,jab
81,3,GGG,1,cross
92,3,GGG,0,jab
94,3,GGG,0,cross
98,3,GGG,1,jab
99,3,GGG,0,jab
101,3,GGG,1,jab
102,3,GGG,0,cross
102,3,GGG,0,jab
103,3,GGG,0,cross
104,3,GGG,0,lead hook
114,3,GGG,0,jab
114,3,GGG,0,jab
116,3,GGG,0,lead hook
118,3,GGG,0,lead hook
122,3,GGG,0,jab
123,3,GGG,1,lead hook
126,3,GGG,0,jab
134,3,GGG,0,jab
136,3,GGG,0,cross
136,3,GGG,0,jab
140,3,GGG,0,jab
143,3,GGG,0,cross
144,3,GGG,0,lead hook
145,3,GGG,0,jab
146,3,GGG,0,jab
148,3,GGG,0,jab
155,3,GGG,0,jab
155,3,GGG,0,cross
158,3,GGG,0,body jab
159,3,GGG,0,body cross
161,3,GGG,0,jab
163,3,GGG,0,cross
170,3,GGG,0,cross
171,3,GGG,0,lead hook
174,3,GGG,0,jab
179,3,GGG,0,body cross
180,3,GGG,1,body jab
