4,8,Canelo,0,body jab
9,8,Canelo,0,jab
13,8,Canelo,0,jab
13,8,Canelo,0,rear hook
20,8,Canelo,0,jab
22,8,Canelo,0,lead hook
26,8,Canelo,0,rear hook
26,8,Canelo,0,body lead hook
29,8,Canelo,0,jab
31,8,Canelo,0,lead hook
32,8,Canelo,0,rear upper
34,8,Canelo,1,lead hook
38,8,Canelo,0,body jab
38,8,Canelo,1,rear hook
40,8,Canelo,0,jab
46,8,Canelo,1,body cross
48,8,Canelo,0,jab
50,8,Canelo,0,lead hook
50,8,Canelo,1,body rear upper
53,8,Canelo,0,jab
57,8,Canelo,0,jab
61,8,Canelo,0,jab
65,8,Canelo,1,body lead hook
68,8,Canelo,0,jab
69,8,Canelo,0,cross
70,8,Canelo,0,rear hook
76,8,Canelo,0,jab
76,8,Canelo,0,cross
82,8,Canelo,0,body lead hook
93,8,Canelo,0,rear upper
95,8,Canelo,0,jab
107,8,Canelo,1,lead hook
111,8,Canelo,0,jab
114,8,Canelo,0,jab
133,8,Canelo,1,jab
140,8,Canelo,1,rear upper
144,8,Canelo,0,lead hook
147,8,Canelo,0,jab
150,8,Canelo,1,jab
153,8,Canelo,0,jab
159,8,Canelo,0,cross
164,8,Canelo,0,body lead hook
171,8,Canelo,0,jab
