7,1,GGG,0,jab
24,1,GGG,0,jab
28,1,GGG,0,jab
32,1,GGG,0,jab
39,1,GGG,0,jab
39,1,GGG,0,jab
40,1,GGG,0,cross
44,1,GGG,0,body jab
48,1,GGG,0,body jab
51,1,GGG,0,jab
52,1,GGG,1,jab
62,1,GGG,0,jab
64,1,GGG,0,rear hook
67,1,GGG,0,jab
68,1,GGG,0,jab
72,1,GGG,0,jab
75,1,GGG,0,jab
75,1,GGG,0,jab
78,1,GGG,0,jab
80,1,GGG,0,jab
81,1,GGG,0,jab
84,1,GGG,0,jab
98,1,GGG,1,jab
102,1,GGG,0,rear hook
104,1,GGG,0,jab
105,1,GGG,1,jab
109,1,GGG,0,jab
110,1,GGG,0,jab
112,1,GGG,0,jab
115,1,GGG,0,jab
117,1,GGG,0,jab
117,1,GGG,0,lead hook
117,1,GGG,0,cross
118,1,GGG,0,jab
119,1,GGG,0,rear hook
122,1,GGG,0,jab
129,1,GGG,1,jab
130,1,GGG,1,jab
140,1,GGG,0,jab
141,1,GGG,0,cross
143,1,GGG,0,jab
146,1,GGG,0,jab
147,1,GGG,0,cross
148,1,GGG,0,lead hook
152,1,GGG,1,jab
159,1,GGG,0,jab
163,1,GGG,0,jab
167,1,GGG,0,jab
171,1,GGG,0,jab
