5,9,ggg,0,rear upper
6,9,ggg,0,jab
6,9,ggg,0,cross
14,9,ggg,0,cross
15,9,ggg,1,jab
21,9,ggg,0,jab
22,9,ggg,0,lead hook
23,9,ggg,0,lead upper
24,9,ggg,0,jab
29,9,ggg,1,lead hook
30,9,ggg,1,jab
32,9,ggg,1,rear upper
33,9,ggg,0,cross
34,9,ggg,0,lead hook
36,9,ggg,0,jab
41,9,ggg,0,cross
42,9,ggg,0,jab
45,9,ggg,1,lead hook
46,9,ggg,0,rear hook
47,9,ggg,0,jab
49,9,ggg,0,rear upper
50,9,ggg,0,rear hook
51,9,ggg,0,rear hook
55,9,ggg,0,lead upper
57,9,ggg,0,lead hook
58,9,ggg,0,rear hook
60,9,ggg,0,rear hook
63,9,ggg,0,jab
66,9,ggg,1,jab
68,9,ggg,0,jab
68,9,ggg,0,rear hook
74,9,ggg,1,jab
76,9,ggg,1,rear upper
77,9,ggg,0,cross
78,9,ggg,1,body rear hook
81,9,ggg,0,jab
81,9,ggg,1,jab
89,9,ggg,0,jab
93,9,ggg,0,jab
94,9,ggg,0,jab
94,9,ggg,0,jab
97,9,ggg,0,jab
97,9,ggg,0,jab
98,9,ggg,0,cross
102,9,ggg,1,jab
103,9,ggg,0,rear hook
106,9,ggg,1,jab
108,9,ggg,1,jab
109,9,ggg,0,jab
109,9,ggg,0,cross
120,9,ggg,0,jab
120,9,ggg,0,cross
123,9,ggg,0,cross
124,9,ggg,1,lead hook
125,9,ggg,1,jab
127,9,ggg,0,cross
127,9,ggg,1,lead hook
129,9,ggg,0,jab
130,9,ggg,0,cross
130,9,ggg,0,cross
130,9,ggg,0,cross
134,9,ggg,0,body jab
134,9,ggg,0,jab
138,9,ggg,0,jab
138,9,ggg,1,rear upper
141,9,ggg,0,jab
141,9,ggg,1,rear upper
141,9,ggg,0,body jab
142,9,ggg,0,cross
144,9,ggg,1,jab
148,9,ggg,1,jab
152,9,ggg,0,jab
156,9,ggg,0,jab
156,9,ggg,0,jab
157,9,ggg,0,jab
158,9,ggg,0,jab
165,9,ggg,0,jab
167,9,ggg,0,jab
168,9,ggg,0,cross
176,9,ggg,0,jab
176,9,ggg,0,jab
