6,3,Canelo,0,jab
12,3,Canelo,0,jab
16,3,Canelo,0,jab
20,3,Canelo,1,jab
23,3,Canelo,0,lead hook
24,3,Canelo,0,body rear hook
31,3,Canelo,0,jab
32,3,Canelo,1,body rear hook
33,3,Canelo,0,lead hook
34,3,Canelo,0,cross
36,3,Canelo,1,body lead hook
38,3,Canelo,0,jab
39,3,Canelo,0,cross
43,3,Canelo,0,jab
49,3,Canelo,0,jab
54,3,Canelo,1,lead hook
56,3,Canelo,0,body cross
57,3,Canelo,0,jab
64,3,Canelo,0,rear upper
64,3,Canelo,0,rear hook
70,3,Canelo,0,jab
81,3,Canelo,0,jab
81,3,Canelo,0,cross
83,3,Canelo,0,jab
84,3,Canelo,0,lead hook
88,3,Canelo,0,body lead hook
92,3,Canelo,0,lead hook
93,3,Canelo,0,cross
102,3,Canelo,0,jab
104,3,Canelo,0,jab
107,3,Canelo,0,lead hook
109,3,Canelo,0,jab
122,3,Canelo,1,lead upper
125,3,Canelo,1,body rear hook
126,3,Canelo,0,lead hook
130,3,Canelo,0,body lead hook
134,3,Canelo,1,lead upper
138,3,Canelo,0,jab
141,3,Canelo,0,cross
143,3,Canelo,0,jab
164,3,Canelo,0,jab
