5,11,canelo,0,jab
9,11,canelo,1,cross
19,11,canelo,0,jab
25,11,canelo,0,jab
38,11,canelo,1,body rear upper
42,11,canelo,0,jab
47,11,canelo,0,jab
52,11,canelo,1,jab
56,11,canelo,0,jab
64,11,canelo,0,body rear hook
67,11,canelo,0,lead hook
68,11,canelo,0,jab
68,11,canelo,0,jab
75,11,canelo,1,body jab
76,11,canelo,0,cross
88,11,canelo,0,rear upper
90,11,canelo,1,lead hook
91,11,canelo,0,body rear hook
93,11,canelo,0,jab
95,11,canelo,0,jab
98,11,canelo,1,cross
98,11,canelo,0,jab
100,11,canelo,1,cross
103,11,canelo,1,rear upper
104,11,canelo,0,lead hook
104,11,canelo,0,cross
107,11,canelo,0,body cross
111,11,canelo,1,lead hook
114,11,canelo,0,lead hook
128,11,canelo,0,jab
130,11,canelo,0,jab
131,11,canelo,0,cross
131,11,canelo,0,lead hook
132,11,canelo,0,cross
139,11,canelo,0,jab
140,11,canelo,0,rear hook
140,11,canelo,0,lead hook
145,11,canelo,0,jab
146,11,canelo,0,jab
154,11,canelo,0,rear upper
155,11,canelo,0,jab
164,11,canelo,0,jab
165,11,canelo,0,rear hook
166,11,canelo,0,body lead hook
166,11,canelo,0,jab
169,11,canelo,0,jab
171,11,canelo,0,cross
171,11,canelo,0,jab
176,11,canelo,0,jab
