5,4,GGG,0,jab
6,4,GGG,0,cross
9,4,GGG,0,jab
18,4,GGG,0,jab
26,4,GGG,0,jab
27,4,GGG,0,rear hook
27,4,GGG,0,lead hook
30,4,GGG,1,jab
33,4,GGG,0,jab
39,4,GGG,0,jab
40,4,GGG,0,rear upper
41,4,GGG,0,rear hook
42,4,GGG,0,jab
43,4,GGG,0,cross
44,4,GGG,0,body jab
45,4,GGG,0,jab
51,4,GGG,0,jab
54,4,GGG,0,jab
58,4,GGG,0,jab
62,4,GGG,0,cross
62,4,GGG,0,lead hook
64,4,GGG,0,cross
64,4,GGG,0,lead hook
67,4,GGG,0,jab
68,4,GGG,0,lead hook
69,4,GGG,0,jab
79,4,GGG,1,jab
80,4,GGG,0,cross
83,4,GGG,0,cross
85,4,GGG,0,jab
85,4,GGG,0,cross
87,4,GGG,0,cross
87,4,GGG,0,lead hook
90,4,GGG,0,jab
90,4,GGG,1,jab
91,4,GGG,1,jab
93,4,GGG,0,cross
94,4,GGG,0,cross
96,4,GGG,0,cross
97,4,GGG,1,cross
99,4,GGG,0,jab
100,4,GGG,0,jab
101,4,GGG,0,cross
105,4,GGG,0,jab
107,4,GGG,0,lead hook
110,4,GGG,0,jab
111,4,GGG,0,cross
112,4,GGG,0,jab
113,4,GGG,0,body cross
113,4,GGG,0,jab
118,4,GGG,0,jab
126,4,GGG,0,lead hook
129,4,GGG,1,jab
132,4,GGG,1,jab
139,4,GGG,0,jab
143,4,GGG,0,jab
146,4,GGG,1,jab
148,4,GGG,0,cross
153,4,GGG,1,jab
155,4,GGG,0,jab
158,4,GGG,0,jab
159,4,GGG,1,lead hook
164,4,GGG,0,cross
166,4,GGG,1,jab
169,4,GGG,0,lead hook
170,4,GGG,0,cross
176,4,GGG,0,cross
177,4,GGG,0,jab
