12,10,canelo,0,body jab
12,10,canelo,0,rear hook
14,10,canelo,0,lead hook
17,10,canelo,0,jab10,10,canelo,0,body jab
11,10,canelo,0,rear hook
13,10,canelo,0,lead hook
15,10,canelo,0,jab
16,10,canelo,1,rear upper
17,10,canelo,0,jab4,10,canelo,0,body lead hook
11,10,canelo,0,body jab
12,10,canelo,0,rear hook
14,10,canelo,0,lead hook
16,10,canelo,0,jab
17,10,canelo,1,body rear upper
20,10,canelo,0,jab
21,10,canelo,0,cross
21,10,canelo,0,lead hook
23,10,canelo,0,body lead hook
25,10,canelo,1,body rear upper
26,10,canelo,0,body jab
27,10,canelo,0,rear hook
27,10,canelo,0,lead hook
28,10,canelo,0,jab
30,10,canelo,1,lead hook
30,10,canelo,0,body rear upper
31,10,canelo,0,cross
34,10,canelo,0,lead hook
34,10,canelo,1,cross
36,10,canelo,0,jab
37,10,canelo,0,cross
37,10,canelo,0,body lead hook
40,10,canelo,0,body lead upper
40,10,canelo,0,body lead upper
41,10,canelo,0,body rear hook
42,10,canelo,0,rear upper3,10,canelo,0,body lead hook
11,10,canelo,0,body jab
11,10,canelo,0,cross
14,10,canelo,0,lead hook
16,10,canelo,0,jab
18,10,canelo,1,jab
20,10,canelo,0,cross
20,10,canelo,0,lead hook
22,10,canelo,0,body lead hook
24,10,canelo,1,rear upper
24,10,canelo,0,body lead hook
25,10,canelo,0,rear hook
26,10,canelo,0,lead hook
26,10,canelo,1,lead hook
29,10,canelo,0,body lead hook
29,10,canelo,0,lead hook
30,10,canelo,0,rear hook
33,10,canelo,0,lead hook
35,10,canelo,1,jab
37,10,canelo,1,cross
40,10,canelo,0,rear upper
42,10,canelo,0,jab
44,10,canelo,0,rear hook
46,10,canelo,0,lead hook
48,10,canelo,0,cross
55,10,canelo,1,cross
56,10,canelo,0,jab
64,10,canelo,0,rear hook
64,10,canelo,0,lead hook
66,10,canelo,0,lead hook
74,10,canelo,1,body lead hook
78,10,canelo,1,jab
89,10,canelo,1,lead hook
106,10,canelo,1,jab
106,10,canelo,0,rear hook
113,10,canelo,0,jab
121,10,canelo,0,jab
121,10,canelo,0,cross
122,10,canelo,0,body lead hook
135,10,canelo,1,jab
137,10,canelo,0,jab
144,10,canelo,0,cross
155,10,canelo,0,lead hook
155,10,canelo,0,lead hook
156,10,canelo,1,jab
157,10,canelo,0,jab
158,10,canelo,0,rear hook
158,10,canelo,0,lead hook
159,10,canelo,0,jab
160,10,canelo,0,cross
161,10,canelo,0,body lead hook
161,10,canelo,0,body rear hook
161,10,canelo,0,lead hook
