7,12,Canelo,0,jab
7,12,Canelo,1,lead hook
9,12,Canelo,0,body jab
10,12,Canelo,0,cross
11,12,Canelo,0,rear upper
13,12,Canelo,0,lead hook
14,12,Canelo,0,jab
14,12,Canelo,1,jab
15,12,Canelo,0,jab
15,12,Canelo,0,body rear hook
16,12,Canelo,0,body lead hook
16,12,Canelo,0,rear hook
17,12,Canelo,0,jab
18,12,Canelo,0,body rear upper
25,12,Canelo,1,body jab
27,12,Canelo,1,rear hook
31,12,Canelo,0,jab
34,12,Canelo,1,rear upper
38,12,Canelo,0,jab
40,12,Canelo,1,lead hook
44,12,Canelo,1,body lead hook
44,12,Canelo,1,body rear hook
44,12,Canelo,0,lead hook
45,12,Canelo,0,jab
46,12,Canelo,0,rear upper
45,12,Canelo,0,jab
46,12,Canelo,0,cross
46,12,Canelo,1,lead hook
46,12,Canelo,0,rear upper
47,12,Canelo,0,cross
47,12,Canelo,0,rear hook
47,12,Canelo,0,lead hook
51,12,Canelo,1,rear hook
53,12,Canelo,0,lead hook
58,12,Canelo,1,rear upper
58,12,Canelo,0,lead hook
58,12,Canelo,0,cross
64,12,Canelo,0,jab
65,12,Canelo,0,cross
66,12,Canelo,0,jab
66,12,Canelo,0,cross
67,12,Canelo,0,jab
69,12,Canelo,0,jab
71,12,Canelo,1,cross
89,12,Canelo,0,jab
90,12,Canelo,0,jab
90,12,Canelo,0,rear hook
95,12,Canelo,0,lead hook
99,12,Canelo,1,jab
107,12,Canelo,0,rear hook
120,12,Canelo,0,jab
122,12,Canelo,0,cross
129,12,Canelo,0,body rear hook
129,12,Canelo,0,body lead hook
136,12,Canelo,0,lead hook
137,12,Canelo,0,jab
138,12,Canelo,0,rear hook
141,12,Canelo,0,lead hook
142,12,Canelo,0,rear upper
145,12,Canelo,0,lead hook
145,12,Canelo,0,rear hook
148,12,Canelo,0,jab
148,12,Canelo,0,rear upper
149,12,Canelo,1,rear upper
149,12,Canelo,0,jab
159,12,Canelo,1,lead hook
159,12,Canelo,0,rear upper
162,12,Canelo,1,jab
171,12,Canelo,0,lead hook
171,12,Canelo,0,rear upper
172,12,Canelo,1,body lead hook
173,12,Canelo,0,jab
173,12,Canelo,0,cross
175,12,Canelo,0,lead hook
175,12,Canelo,0,rear hook
176,12,Canelo,0,cross
177,12,Canelo,0,jab
